source_image,status,reconstruction_path,dorsal_score,view_ok,equation,a,b,c,d,m1,q1,m2,q2,kx,h1,k1,r1,h2,k2,r2,detail_mean
nhmuk_2446092942.jpg,saved,museum_butterfly_dorsal/mathequations_shape_fill/reconstructions/nhmuk_2446092942_math.png,0.792835,1,"L1:y=m1*x+q1; L2:y=m2*x+q2; L3:x=kx; C1:(x-h1)^2+(y-k1)^2=r1^2; C2:(x-h2)^2+(y-k2)^2=r2^2; E_i=((x-cx_i)^2/a_i^2)+((y-cy_i)^2/b_i^2); Q=sin(a*x+b*y+2*pi*D)+cos((a+b)*r-c*theta)+0.55*sin((c+phi)*3*x*y+d*D)+0.95*exp(-18*min(|L1|,|L2|,|L3|))+1.10*exp(-30*min(|C1|,|C2|))+sum(exp(-40*|E_i-1|))",6.229872,6.321501,4.803697,2.341783,-0.543220,-0.056426,0.528560,-0.059725,-0.000982,-0.360916,0.001100,0.415678,0.360916,-0.001100,0.417144,0.052741
nhmuk_2446092988.jpg,saved,museum_butterfly_dorsal/mathequations_shape_fill/reconstructions/nhmuk_2446092988_math.png,0.767348,1,"L1:y=m1*x+q1; L2:y=m2*x+q2; L3:x=kx; C1:(x-h1)^2+(y-k1)^2=r1^2; C2:(x-h2)^2+(y-k2)^2=r2^2; E_i=((x-cx_i)^2/a_i^2)+((y-cy_i)^2/b_i^2); Q=sin(a*x+b*y+2*pi*D)+cos((a+b)*r-c*theta)+0.55*sin((c+phi)*3*x*y+d*D)+0.95*exp(-18*min(|L1|,|L2|,|L3|))+1.10*exp(-30*min(|C1|,|C2|))+sum(exp(-40*|E_i-1|))",7.315737,7.196805,5.352129,2.247929,-0.369482,-0.024915,0.388511,-0.020633,0.001761,-0.358811,-0.001427,0.433052,0.358811,0.001427,0.431149,0.052035
nhmuk_2446093019.jpg,saved,museum_butterfly_dorsal/mathequations_shape_fill/reconstructions/nhmuk_2446093019_math.png,0.825851,1,"L1:y=m1*x+q1; L2:y=m2*x+q2; L3:x=kx; C1:(x-h1)^2+(y-k1)^2=r1^2; C2:(x-h2)^2+(y-k2)^2=r2^2; E_i=((x-cx_i)^2/a_i^2)+((y-cy_i)^2/b_i^2); Q=sin(a*x+b*y+2*pi*D)+cos((a+b)*r-c*theta)+0.55*sin((c+phi)*3*x*y+d*D)+0.95*exp(-18*min(|L1|,|L2|,|L3|))+1.10*exp(-30*min(|C1|,|C2|))+sum(exp(-40*|E_i-1|))",6.637466,6.735130,5.088710,2.186596,-0.478005,-0.041535,0.462379,-0.045051,0.000444,-0.360977,0.001172,0.422199,0.360977,-0.001172,0.423762,0.048834
nhmuk_2446093055.jpg,saved,museum_butterfly_dorsal/mathequations_shape_fill/reconstructions/nhmuk_2446093055_math.png,0.765327,1,"L1:y=m1*x+q1; L2:y=m2*x+q2; L3:x=kx; C1:(x-h1)^2+(y-k1)^2=r1^2; C2:(x-h2)^2+(y-k2)^2=r2^2; E_i=((x-cx_i)^2/a_i^2)+((y-cy_i)^2/b_i^2); Q=sin(a*x+b*y+2*pi*D)+cos((a+b)*r-c*theta)+0.55*sin((c+phi)*3*x*y+d*D)+0.95*exp(-18*min(|L1|,|L2|,|L3|))+1.10*exp(-30*min(|C1|,|C2|))+sum(exp(-40*|E_i-1|))",7.167529,7.258326,5.503783,2.091195,-0.393195,-0.022700,0.378668,-0.025969,0.002519,-0.360908,0.001090,0.430680,0.360908,-0.001090,0.432133,0.034890
nhmuk_2446093122.jpg,saved,museum_butterfly_dorsal/mathequations_shape_fill/reconstructions/nhmuk_2446093122_math.png,0.773433,1,"L1:y=m1*x+q1; L2:y=m2*x+q2; L3:x=kx; C1:(x-h1)^2+(y-k1)^2=r1^2; C2:(x-h2)^2+(y-k2)^2=r2^2; E_i=((x-cx_i)^2/a_i^2)+((y-cy_i)^2/b_i^2); Q=sin(a*x+b*y+2*pi*D)+cos((a+b)*r-c*theta)+0.55*sin((c+phi)*3*x*y+d*D)+0.95*exp(-18*min(|L1|,|L2|,|L3|))+1.10*exp(-30*min(|C1|,|C2|))+sum(exp(-40*|E_i-1|))",7.333775,7.387585,5.385823,2.197413,-0.366596,-0.018047,0.357986,-0.019984,0.001929,-0.360538,0.000646,0.433340,0.360538,-0.000646,0.434201,0.050591
nhmuk_2446093167.jpg,saved,museum_butterfly_dorsal/mathequations_shape_fill/reconstructions/nhmuk_2446093167_math.png,0.822166,1,"L1:y=m1*x+q1; L2:y=m2*x+q2; L3:x=kx; C1:(x-h1)^2+(y-k1)^2=r1^2; C2:(x-h2)^2+(y-k2)^2=r2^2; E_i=((x-cx_i)^2/a_i^2)+((y-cy_i)^2/b_i^2); Q=sin(a*x+b*y+2*pi*D)+cos((a+b)*r-c*theta)+0.55*sin((c+phi)*3*x*y+d*D)+0.95*exp(-18*min(|L1|,|L2|,|L3|))+1.10*exp(-30*min(|C1|,|C2|))+sum(exp(-40*|E_i-1|))",7.377156,7.293099,5.399476,2.249005,-0.359655,-0.021448,0.373104,-0.018422,0.001997,-0.359159,-0.001009,0.434034,0.359159,0.001009,0.432690,0.066349
nhmuk_2446093174.jpg,saved,museum_butterfly_dorsal/mathequations_shape_fill/reconstructions/nhmuk_2446093174_math.png,0.775151,1,"L1:y=m1*x+q1; L2:y=m2*x+q2; L3:x=kx; C1:(x-h1)^2+(y-k1)^2=r1^2; C2:(x-h2)^2+(y-k2)^2=r2^2; E_i=((x-cx_i)^2/a_i^2)+((y-cy_i)^2/b_i^2); Q=sin(a*x+b*y+2*pi*D)+cos((a+b)*r-c*theta)+0.55*sin((c+phi)*3*x*y+d*D)+0.95*exp(-18*min(|L1|,|L2|,|L3|))+1.10*exp(-30*min(|C1|,|C2|))+sum(exp(-40*|E_i-1|))",6.927479,6.828274,5.088498,2.294491,-0.431603,-0.038182,0.447476,-0.034611,0.000442,-0.359008,-0.001190,0.426840,0.359008,0.001190,0.425252,0.052331
nhmuk_2446093199.jpg,saved,museum_butterfly_dorsal/mathequations_shape_fill/reconstructions/nhmuk_2446093199_math.png,0.800275,1,"L1:y=m1*x+q1; L2:y=m2*x+q2; L3:x=kx; C1:(x-h1)^2+(y-k1)^2=r1^2; C2:(x-h2)^2+(y-k2)^2=r2^2; E_i=((x-cx_i)^2/a_i^2)+((y-cy_i)^2/b_i^2); Q=sin(a*x+b*y+2*pi*D)+cos((a+b)*r-c*theta)+0.55*sin((c+phi)*3*x*y+d*D)+0.95*exp(-18*min(|L1|,|L2|,|L3|))+1.10*exp(-30*min(|C1|,|C2|))+sum(exp(-40*|E_i-1|))",7.007900,6.977049,5.228609,2.230859,-0.418736,-0.032826,0.423672,-0.031716,0.001143,-0.359691,-0.000370,0.428126,0.359691,0.000370,0.427633,0.052201
nhmuk_2446093267.jpg,saved,museum_butterfly_dorsal/mathequations_shape_fill/reconstructions/nhmuk_2446093267_math.png,0.831801,1,"L1:y=m1*x+q1; L2:y=m2*x+q2; L3:x=kx; C1:(x-h1)^2+(y-k1)^2=r1^2; C2:(x-h2)^2+(y-k2)^2=r2^2; E_i=((x-cx_i)^2/a_i^2)+((y-cy_i)^2/b_i^2); Q=sin(a*x+b*y+2*pi*D)+cos((a+b)*r-c*theta)+0.55*sin((c+phi)*3*x*y+d*D)+0.95*exp(-18*min(|L1|,|L2|,|L3|))+1.10*exp(-30*min(|C1|,|C2|))+sum(exp(-40*|E_i-1|))",6.832741,6.894765,5.248058,2.166648,-0.446762,-0.035788,0.436838,-0.038021,0.001240,-0.360620,0.000744,0.425324,0.360620,-0.000744,0.426316,0.041751
nhmuk_2446093276.jpg,saved,museum_butterfly_dorsal/mathequations_shape_fill/reconstructions/nhmuk_2446093276_math.png,0.813822,1,"L1:y=m1*x+q1; L2:y=m2*x+q2; L3:x=kx; C1:(x-h1)^2+(y-k1)^2=r1^2; C2:(x-h2)^2+(y-k2)^2=r2^2; E_i=((x-cx_i)^2/a_i^2)+((y-cy_i)^2/b_i^2); Q=sin(a*x+b*y+2*pi*D)+cos((a+b)*r-c*theta)+0.55*sin((c+phi)*3*x*y+d*D)+0.95*exp(-18*min(|L1|,|L2|,|L3|))+1.10*exp(-30*min(|C1|,|C2|))+sum(exp(-40*|E_i-1|))",7.601362,7.609115,5.451439,2.259735,-0.323782,-0.010072,0.322542,-0.010351,0.002257,-0.360078,0.000093,0.437622,0.360078,-0.000093,0.437746,0.068055
nhmuk_2446093290.jpg,saved,museum_butterfly_dorsal/mathequations_shape_fill/reconstructions/nhmuk_2446093290_math.png,0.770617,1,"L1:y=m1*x+q1; L2:y=m2*x+q2; L3:x=kx; C1:(x-h1)^2+(y-k1)^2=r1^2; C2:(x-h2)^2+(y-k2)^2=r2^2; E_i=((x-cx_i)^2/a_i^2)+((y-cy_i)^2/b_i^2); Q=sin(a*x+b*y+2*pi*D)+cos((a+b)*r-c*theta)+0.55*sin((c+phi)*3*x*y+d*D)+0.95*exp(-18*min(|L1|,|L2|,|L3|))+1.10*exp(-30*min(|C1|,|C2|))+sum(exp(-40*|E_i-1|))",7.302183,7.336911,5.377154,2.180959,-0.371651,-0.019871,0.366094,-0.021121,0.001886,-0.360347,0.000417,0.432835,0.360347,-0.000417,0.433391,0.049913
nhmuk_2446102267.jpg,saved,museum_butterfly_dorsal/mathequations_shape_fill/reconstructions/nhmuk_2446102267_math.png,0.790836,1,"L1:y=m1*x+q1; L2:y=m2*x+q2; L3:x=kx; C1:(x-h1)^2+(y-k1)^2=r1^2; C2:(x-h2)^2+(y-k2)^2=r2^2; E_i=((x-cx_i)^2/a_i^2)+((y-cy_i)^2/b_i^2); Q=sin(a*x+b*y+2*pi*D)+cos((a+b)*r-c*theta)+0.55*sin((c+phi)*3*x*y+d*D)+0.95*exp(-18*min(|L1|,|L2|,|L3|))+1.10*exp(-30*min(|C1|,|C2|))+sum(exp(-40*|E_i-1|))",7.406667,7.463874,5.382812,2.236521,-0.354933,-0.015301,0.345780,-0.017360,0.001914,-0.360572,0.000686,0.434507,0.360572,-0.000686,0.435422,0.056929
nhmuk_2446105593.jpg,saved,museum_butterfly_dorsal/mathequations_shape_fill/reconstructions/nhmuk_2446105593_math.png,0.828079,1,"L1:y=m1*x+q1; L2:y=m2*x+q2; L3:x=kx; C1:(x-h1)^2+(y-k1)^2=r1^2; C2:(x-h2)^2+(y-k2)^2=r2^2; E_i=((x-cx_i)^2/a_i^2)+((y-cy_i)^2/b_i^2); Q=sin(a*x+b*y+2*pi*D)+cos((a+b)*r-c*theta)+0.55*sin((c+phi)*3*x*y+d*D)+0.95*exp(-18*min(|L1|,|L2|,|L3|))+1.10*exp(-30*min(|C1|,|C2|))+sum(exp(-40*|E_i-1|))",7.085298,7.043954,5.301441,2.210290,-0.406352,-0.030418,0.412967,-0.028929,0.001507,-0.359587,-0.000496,0.429365,0.359587,0.000496,0.428703,0.047079
nhmuk_2446105622.jpg,saved,museum_butterfly_dorsal/mathequations_shape_fill/reconstructions/nhmuk_2446105622_math.png,0.811972,1,"L1:y=m1*x+q1; L2:y=m2*x+q2; L3:x=kx; C1:(x-h1)^2+(y-k1)^2=r1^2; C2:(x-h2)^2+(y-k2)^2=r2^2; E_i=((x-cx_i)^2/a_i^2)+((y-cy_i)^2/b_i^2); Q=sin(a*x+b*y+2*pi*D)+cos((a+b)*r-c*theta)+0.55*sin((c+phi)*3*x*y+d*D)+0.95*exp(-18*min(|L1|,|L2|,|L3|))+1.10*exp(-30*min(|C1|,|C2|))+sum(exp(-40*|E_i-1|))",7.106603,7.112033,5.125140,2.313019,-0.402944,-0.027967,0.402075,-0.028162,0.000626,-0.360054,0.000065,0.429706,0.360054,-0.000065,0.429793,0.066800
nhmuk_2446105818.jpg,saved,museum_butterfly_dorsal/mathequations_shape_fill/reconstructions/nhmuk_2446105818_math.png,0.785003,1,"L1:y=m1*x+q1; L2:y=m2*x+q2; L3:x=kx; C1:(x-h1)^2+(y-k1)^2=r1^2; C2:(x-h2)^2+(y-k2)^2=r2^2; E_i=((x-cx_i)^2/a_i^2)+((y-cy_i)^2/b_i^2); Q=sin(a*x+b*y+2*pi*D)+cos((a+b)*r-c*theta)+0.55*sin((c+phi)*3*x*y+d*D)+0.95*exp(-18*min(|L1|,|L2|,|L3|))+1.10*exp(-30*min(|C1|,|C2|))+sum(exp(-40*|E_i-1|))",7.062289,7.097703,5.120021,2.296237,-0.410034,-0.028483,0.404367,-0.029758,0.000600,-0.360354,0.000425,0.428997,0.360354,-0.000425,0.429563,0.064420
nhmuk_2446105836.jpg,saved,museum_butterfly_dorsal/mathequations_shape_fill/reconstructions/nhmuk_2446105836_math.png,0.786232,1,"L1:y=m1*x+q1; L2:y=m2*x+q2; L3:x=kx; C1:(x-h1)^2+(y-k1)^2=r1^2; C2:(x-h2)^2+(y-k2)^2=r2^2; E_i=((x-cx_i)^2/a_i^2)+((y-cy_i)^2/b_i^2); Q=sin(a*x+b*y+2*pi*D)+cos((a+b)*r-c*theta)+0.55*sin((c+phi)*3*x*y+d*D)+0.95*exp(-18*min(|L1|,|L2|,|L3|))+1.10*exp(-30*min(|C1|,|C2|))+sum(exp(-40*|E_i-1|))",7.345951,7.360571,5.360813,2.227452,-0.364648,-0.019019,0.362309,-0.019546,0.001804,-0.360146,0.000175,0.433535,0.360146,-0.000175,0.433769,0.066013
nhmuk_2446105850.jpg,saved,museum_butterfly_dorsal/mathequations_shape_fill/reconstructions/nhmuk_2446105850_math.png,0.739193,1,"L1:y=m1*x+q1; L2:y=m2*x+q2; L3:x=kx; C1:(x-h1)^2+(y-k1)^2=r1^2; C2:(x-h2)^2+(y-k2)^2=r2^2; E_i=((x-cx_i)^2/a_i^2)+((y-cy_i)^2/b_i^2); Q=sin(a*x+b*y+2*pi*D)+cos((a+b)*r-c*theta)+0.55*sin((c+phi)*3*x*y+d*D)+0.95*exp(-18*min(|L1|,|L2|,|L3|))+1.10*exp(-30*min(|C1|,|C2|))+sum(exp(-40*|E_i-1|))",7.089067,7.026157,5.275959,2.209912,-0.405749,-0.031058,0.415815,-0.028794,0.001380,-0.359371,-0.000755,0.429425,0.359371,0.000755,0.428419,0.040945
nhmuk_2446105895.jpg,saved,museum_butterfly_dorsal/mathequations_shape_fill/reconstructions/nhmuk_2446105895_math.png,0.756684,1,"L1:y=m1*x+q1; L2:y=m2*x+q2; L3:x=kx; C1:(x-h1)^2+(y-k1)^2=r1^2; C2:(x-h2)^2+(y-k2)^2=r2^2; E_i=((x-cx_i)^2/a_i^2)+((y-cy_i)^2/b_i^2); Q=sin(a*x+b*y+2*pi*D)+cos((a+b)*r-c*theta)+0.55*sin((c+phi)*3*x*y+d*D)+0.95*exp(-18*min(|L1|,|L2|,|L3|))+1.10*exp(-30*min(|C1|,|C2|))+sum(exp(-40*|E_i-1|))",7.186264,7.179552,5.297448,2.184884,-0.390198,-0.025536,0.391272,-0.025294,0.001487,-0.359933,-0.000081,0.430980,0.359933,0.000081,0.430873,0.054276
nhmuk_2446105904.jpg,saved,museum_butterfly_dorsal/mathequations_shape_fill/reconstructions/nhmuk_2446105904_math.png,0.826599,1,"L1:y=m1*x+q1; L2:y=m2*x+q2; L3:x=kx; C1:(x-h1)^2+(y-k1)^2=r1^2; C2:(x-h2)^2+(y-k2)^2=r2^2; E_i=((x-cx_i)^2/a_i^2)+((y-cy_i)^2/b_i^2); Q=sin(a*x+b*y+2*pi*D)+cos((a+b)*r-c*theta)+0.55*sin((c+phi)*3*x*y+d*D)+0.95*exp(-18*min(|L1|,|L2|,|L3|))+1.10*exp(-30*min(|C1|,|C2|))+sum(exp(-40*|E_i-1|))",6.966600,6.911842,5.161553,2.261866,-0.425344,-0.035174,0.434105,-0.033202,0.000808,-0.359452,-0.000657,0.427466,0.359452,0.000657,0.426589,0.048069
nhmuk_2446105928.jpg,saved,museum_butterfly_dorsal/mathequations_shape_fill/reconstructions/nhmuk_2446105928_math.png,0.771950,1,"L1:y=m1*x+q1; L2:y=m2*x+q2; L3:x=kx; C1:(x-h1)^2+(y-k1)^2=r1^2; C2:(x-h2)^2+(y-k2)^2=r2^2; E_i=((x-cx_i)^2/a_i^2)+((y-cy_i)^2/b_i^2); Q=sin(a*x+b*y+2*pi*D)+cos((a+b)*r-c*theta)+0.55*sin((c+phi)*3*x*y+d*D)+0.95*exp(-18*min(|L1|,|L2|,|L3|))+1.10*exp(-30*min(|C1|,|C2|))+sum(exp(-40*|E_i-1|))",6.855381,6.788193,5.075074,2.298064,-0.443139,-0.039625,0.453889,-0.037206,0.000375,-0.359328,-0.000806,0.425686,0.359328,0.000806,0.424611,0.056354
nhmuk_2446106013.jpg,saved,museum_butterfly_dorsal/mathequations_shape_fill/reconstructions/nhmuk_2446106013_math.png,0.832038,1,"L1:y=m1*x+q1; L2:y=m2*x+q2; L3:x=kx; C1:(x-h1)^2+(y-k1)^2=r1^2; C2:(x-h2)^2+(y-k2)^2=r2^2; E_i=((x-cx_i)^2/a_i^2)+((y-cy_i)^2/b_i^2); Q=sin(a*x+b*y+2*pi*D)+cos((a+b)*r-c*theta)+0.55*sin((c+phi)*3*x*y+d*D)+0.95*exp(-18*min(|L1|,|L2|,|L3|))+1.10*exp(-30*min(|C1|,|C2|))+sum(exp(-40*|E_i-1|))",7.128206,7.177984,5.035230,2.414542,-0.399487,-0.025593,0.391523,-0.027385,0.000176,-0.360498,0.000597,0.430051,0.360498,-0.000597,0.430848,0.076327
nhmuk_2446106139.jpg,saved,museum_butterfly_dorsal/mathequations_shape_fill/reconstructions/nhmuk_2446106139_math.png,0.788798,1,"L1:y=m1*x+q1; L2:y=m2*x+q2; L3:x=kx; C1:(x-h1)^2+(y-k1)^2=r1^2; C2:(x-h2)^2+(y-k2)^2=r2^2; E_i=((x-cx_i)^2/a_i^2)+((y-cy_i)^2/b_i^2); Q=sin(a*x+b*y+2*pi*D)+cos((a+b)*r-c*theta)+0.55*sin((c+phi)*3*x*y+d*D)+0.95*exp(-18*min(|L1|,|L2|,|L3|))+1.10*exp(-30*min(|C1|,|C2|))+sum(exp(-40*|E_i-1|))",6.757580,6.762905,5.051688,2.138389,-0.458787,-0.040535,0.457935,-0.040727,0.000258,-0.360053,0.000064,0.424121,0.360053,-0.000064,0.424206,0.051992
nhmuk_2446106240.jpg,saved,museum_butterfly_dorsal/mathequations_shape_fill/reconstructions/nhmuk_2446106240_math.png,0.818025,1,"L1:y=m1*x+q1; L2:y=m2*x+q2; L3:x=kx; C1:(x-h1)^2+(y-k1)^2=r1^2; C2:(x-h2)^2+(y-k2)^2=r2^2; E_i=((x-cx_i)^2/a_i^2)+((y-cy_i)^2/b_i^2); Q=sin(a*x+b*y+2*pi*D)+cos((a+b)*r-c*theta)+0.55*sin((c+phi)*3*x*y+d*D)+0.95*exp(-18*min(|L1|,|L2|,|L3|))+1.10*exp(-30*min(|C1|,|C2|))+sum(exp(-40*|E_i-1|))",7.140997,7.236400,5.141988,2.349345,-0.397440,-0.023490,0.382176,-0.026924,0.000710,-0.360954,0.001145,0.430256,0.360954,-0.001145,0.431782,0.066554
nhmuk_2446115657.jpg,saved,museum_butterfly_dorsal/mathequations_shape_fill/reconstructions/nhmuk_2446115657_math.png,0.742797,1,"L1:y=m1*x+q1; L2:y=m2*x+q2; L3:x=kx; C1:(x-h1)^2+(y-k1)^2=r1^2; C2:(x-h2)^2+(y-k2)^2=r2^2; E_i=((x-cx_i)^2/a_i^2)+((y-cy_i)^2/b_i^2); Q=sin(a*x+b*y+2*pi*D)+cos((a+b)*r-c*theta)+0.55*sin((c+phi)*3*x*y+d*D)+0.95*exp(-18*min(|L1|,|L2|,|L3|))+1.10*exp(-30*min(|C1|,|C2|))+sum(exp(-40*|E_i-1|))",7.004252,7.085248,5.223546,2.191951,-0.419320,-0.028931,0.406360,-0.031847,0.001118,-0.360810,0.000972,0.428068,0.360810,-0.000972,0.429364,0.044331
nhmuk_2446115709.jpg,saved,museum_butterfly_dorsal/mathequations_shape_fill/reconstructions/nhmuk_2446115709_math.png,0.782765,1,"L1:y=m1*x+q1; L2:y=m2*x+q2; L3:x=kx; C1:(x-h1)^2+(y-k1)^2=r1^2; C2:(x-h2)^2+(y-k2)^2=r2^2; E_i=((x-cx_i)^2/a_i^2)+((y-cy_i)^2/b_i^2); Q=sin(a*x+b*y+2*pi*D)+cos((a+b)*r-c*theta)+0.55*sin((c+phi)*3*x*y+d*D)+0.95*exp(-18*min(|L1|,|L2|,|L3|))+1.10*exp(-30*min(|C1|,|C2|))+sum(exp(-40*|E_i-1|))",6.945595,7.037516,5.144432,2.227909,-0.428705,-0.030649,0.413997,-0.033959,0.000722,-0.360919,0.001103,0.427130,0.360919,-0.001103,0.428600,0.051752
nhmuk_2446115824.jpg,saved,museum_butterfly_dorsal/mathequations_shape_fill/reconstructions/nhmuk_2446115824_math.png,0.789724,1,"L1:y=m1*x+q1; L2:y=m2*x+q2; L3:x=kx; C1:(x-h1)^2+(y-k1)^2=r1^2; C2:(x-h2)^2+(y-k2)^2=r2^2; E_i=((x-cx_i)^2/a_i^2)+((y-cy_i)^2/b_i^2); Q=sin(a*x+b*y+2*pi*D)+cos((a+b)*r-c*theta)+0.55*sin((c+phi)*3*x*y+d*D)+0.95*exp(-18*min(|L1|,|L2|,|L3|))+1.10*exp(-30*min(|C1|,|C2|))+sum(exp(-40*|E_i-1|))",6.579361,6.774058,4.828354,2.405691,-0.487302,-0.040134,0.456151,-0.047143,-0.000858,-0.361947,0.002336,0.421270,0.361947,-0.002336,0.424385,0.066622
nhmuk_2446115858.jpg,saved,museum_butterfly_dorsal/mathequations_shape_fill/reconstructions/nhmuk_2446115858_math.png,0.741893,1,"L1:y=m1*x+q1; L2:y=m2*x+q2; L3:x=kx; C1:(x-h1)^2+(y-k1)^2=r1^2; C2:(x-h2)^2+(y-k2)^2=r2^2; E_i=((x-cx_i)^2/a_i^2)+((y-cy_i)^2/b_i^2); Q=sin(a*x+b*y+2*pi*D)+cos((a+b)*r-c*theta)+0.55*sin((c+phi)*3*x*y+d*D)+0.95*exp(-18*min(|L1|,|L2|,|L3|))+1.10*exp(-30*min(|C1|,|C2|))+sum(exp(-40*|E_i-1|))",6.768682,6.602504,4.824105,2.414626,-0.457011,-0.046310,0.483599,-0.040327,-0.000879,-0.358338,-0.001994,0.424299,0.358338,0.001994,0.421640,0.073171
nhmuk_2446115860.jpg,saved,museum_butterfly_dorsal/mathequations_shape_fill/reconstructions/nhmuk_2446115860_math.png,0.757270,1,"L1:y=m1*x+q1; L2:y=m2*x+q2; L3:x=kx; C1:(x-h1)^2+(y-k1)^2=r1^2; C2:(x-h2)^2+(y-k2)^2=r2^2; E_i=((x-cx_i)^2/a_i^2)+((y-cy_i)^2/b_i^2); Q=sin(a*x+b*y+2*pi*D)+cos((a+b)*r-c*theta)+0.55*sin((c+phi)*3*x*y+d*D)+0.95*exp(-18*min(|L1|,|L2|,|L3|))+1.10*exp(-30*min(|C1|,|C2|))+sum(exp(-40*|E_i-1|))",7.014032,6.882167,5.094654,2.308723,-0.417755,-0.036242,0.438853,-0.031495,0.000473,-0.358681,-0.001582,0.428225,0.358681,0.001582,0.426115,0.066743
nhmuk_2446115881.jpg,saved,museum_butterfly_dorsal/mathequations_shape_fill/reconstructions/nhmuk_2446115881_math.png,0.784346,1,"L1:y=m1*x+q1; L2:y=m2*x+q2; L3:x=kx; C1:(x-h1)^2+(y-k1)^2=r1^2; C2:(x-h2)^2+(y-k2)^2=r2^2; E_i=((x-cx_i)^2/a_i^2)+((y-cy_i)^2/b_i^2); Q=sin(a*x+b*y+2*pi*D)+cos((a+b)*r-c*theta)+0.55*sin((c+phi)*3*x*y+d*D)+0.95*exp(-18*min(|L1|,|L2|,|L3|))+1.10*exp(-30*min(|C1|,|C2|))+sum(exp(-40*|E_i-1|))",6.528711,6.756980,4.858567,2.361052,-0.495406,-0.040749,0.458883,-0.048966,-0.000707,-0.362283,0.002739,0.420459,0.362283,-0.002739,0.424112,0.074230
nhmuk_2446115886.jpg,saved,museum_butterfly_dorsal/mathequations_shape_fill/reconstructions/nhmuk_2446115886_math.png,0.794552,1,"L1:y=m1*x+q1; L2:y=m2*x+q2; L3:x=kx; C1:(x-h1)^2+(y-k1)^2=r1^2; C2:(x-h2)^2+(y-k2)^2=r2^2; E_i=((x-cx_i)^2/a_i^2)+((y-cy_i)^2/b_i^2); Q=sin(a*x+b*y+2*pi*D)+cos((a+b)*r-c*theta)+0.55*sin((c+phi)*3*x*y+d*D)+0.95*exp(-18*min(|L1|,|L2|,|L3|))+1.10*exp(-30*min(|C1|,|C2|))+sum(exp(-40*|E_i-1|))",6.337570,6.581466,4.756262,2.381870,-0.525989,-0.047067,0.486965,-0.055847,-0.001219,-0.362439,0.002927,0.417401,0.362439,-0.002927,0.421303,0.061234
nhmuk_2446115888.jpg,saved,museum_butterfly_dorsal/mathequations_shape_fill/reconstructions/nhmuk_2446115888_math.png,0.794290,1,"L1:y=m1*x+q1; L2:y=m2*x+q2; L3:x=kx; C1:(x-h1)^2+(y-k1)^2=r1^2; C2:(x-h2)^2+(y-k2)^2=r2^2; E_i=((x-cx_i)^2/a_i^2)+((y-cy_i)^2/b_i^2); Q=sin(a*x+b*y+2*pi*D)+cos((a+b)*r-c*theta)+0.55*sin((c+phi)*3*x*y+d*D)+0.95*exp(-18*min(|L1|,|L2|,|L3|))+1.10*exp(-30*min(|C1|,|C2|))+sum(exp(-40*|E_i-1|))",6.838664,6.705315,4.989757,2.331656,-0.445814,-0.042609,0.467150,-0.037808,-0.000051,-0.358667,-0.001600,0.425419,0.358667,0.001600,0.423285,0.064516
nhmuk_2446115892.jpg,saved,museum_butterfly_dorsal/mathequations_shape_fill/reconstructions/nhmuk_2446115892_math.png,0.803875,1,"L1:y=m1*x+q1; L2:y=m2*x+q2; L3:x=kx; C1:(x-h1)^2+(y-k1)^2=r1^2; C2:(x-h2)^2+(y-k2)^2=r2^2; E_i=((x-cx_i)^2/a_i^2)+((y-cy_i)^2/b_i^2); Q=sin(a*x+b*y+2*pi*D)+cos((a+b)*r-c*theta)+0.55*sin((c+phi)*3*x*y+d*D)+0.95*exp(-18*min(|L1|,|L2|,|L3|))+1.10*exp(-30*min(|C1|,|C2|))+sum(exp(-40*|E_i-1|))",6.746752,6.689574,4.954212,2.354181,-0.460520,-0.043175,0.469668,-0.041117,-0.000229,-0.359428,-0.000686,0.423948,0.359428,0.000686,0.423033,0.059052
nhmuk_2446115897.jpg,saved,museum_butterfly_dorsal/mathequations_shape_fill/reconstructions/nhmuk_2446115897_math.png,0.793153,1,"L1:y=m1*x+q1; L2:y=m2*x+q2; L3:x=kx; C1:(x-h1)^2+(y-k1)^2=r1^2; C2:(x-h2)^2+(y-k2)^2=r2^2; E_i=((x-cx_i)^2/a_i^2)+((y-cy_i)^2/b_i^2); Q=sin(a*x+b*y+2*pi*D)+cos((a+b)*r-c*theta)+0.55*sin((c+phi)*3*x*y+d*D)+0.95*exp(-18*min(|L1|,|L2|,|L3|))+1.10*exp(-30*min(|C1|,|C2|))+sum(exp(-40*|E_i-1|))",6.704782,6.809682,4.972492,2.303203,-0.467235,-0.038851,0.450451,-0.042628,-0.000138,-0.361049,0.001259,0.423277,0.361049,-0.001259,0.424955,0.061448
